file,line,type,pattern,original,cleaned
时空之头号玩家_utf8.txt,2301,header_removed,,尽管罗戒很清楚手上这张小卡片的用途，然而他也没忘了他还在扮演一个萌新玩家，如果表现得太全知全能，就难免要惹人怀疑了。,
时空之头号玩家_utf8.txt,2302,header_removed,,,
时空之头号玩家_utf8.txt,2303,header_removed,,“其实你可以将这热线理解为专门为幻境玩家开辟的绿色服务通道，基本上有任何事情都可以打这个热线，在合乎法律的范围内，我们会第一时间进行处理……”,
时空之头号玩家_utf8.txt,2304,header_removed,,,
时空之头号玩家_utf8.txt,2305,header_removed,,罗戒全程带着礼貌性的微笑听着这名女兵不厌其烦的解说。,
时空之头号玩家_utf8.txt,2306,header_removed,,,
时空之头号玩家_utf8.txt,2307,header_removed,,简单来说，这其实就是个所谓的“特权电话”。,
时空之头号玩家_utf8.txt,2308,header_removed,,,
时空之头号玩家_utf8.txt,2309,header_removed,,毕竟90%以上的幻境玩家都出自社会底层，在回归现实世界后，很容易遇到这样那样的困难和麻烦。,
时空之头号玩家_utf8.txt,2310,header_removed,,,
时空之头号玩家_utf8.txt,2311,header_removed,,若是换做以前，或许他们会选择忍气吞声，可在拥有了玩家身份赋予的强大力量之后，难免会选择更加直接的暴力手段进行对抗。,
时空之头号玩家_utf8.txt,2312,header_removed,,,
时空之头号玩家_utf8.txt,2313,header_removed,,关键的问题是，幻境玩家并不是仅仅是一个个独立的个体，相同的遭遇和力量层次，往往会使他们将自身视作普通人以外的超人类群体，如果一个处理不当，极容易引发整个群体的不,
时空之头号玩家_utf8.txt,2314,header_removed,,,
时空之头号玩家_utf8.txt,2315,header_removed,,这个带有一定特权性质的热线电话，就是为了防止这种恶性事件发生而专门设置的。,
时空之头号玩家_utf8.txt,2316,header_removed,,,
时空之头号玩家_utf8.txt,2317,header_removed,,“那如果是不合法的事呢？”罗戒开玩笑道。,
时空之头号玩家_utf8.txt,2318,header_removed,,,
时空之头号玩家_utf8.txt,2319,header_removed,,若是搁在以前，他可不敢和军方的人这样肆无忌惮的瞎扯淡，重生后他的心态明显发生了很大的转变，性格也变得有些跳脱了。,
时空之头号玩家_utf8.txt,2320,header_removed,,,
时空之头号玩家_utf8.txt,2321,header_removed,,也可以说，现在的他其实才是真正的他，以前的谨小慎微只是被无时不在的生存压力抑制了本性而已。,
时空之头号玩家_utf8.txt,2322,header_removed,,,
时空之头号玩家_utf8.txt,2323,header_removed,,尽管看出罗戒是在逗她玩，那年轻女兵还是一板一眼的解释道：“只要不影响公众安全和社会道德，我们也会酌情考虑。”,
时空之头号玩家_utf8.txt,2324,header_removed,,,
时空之头号玩家_utf8.txt,2325,header_removed,,“哦，那多谢……现在我就有一件可能不合法，但应该不影响公众安全和社会道德的事。”,
时空之头号玩家_utf8.txt,2326,header_removed,,,
时空之头号玩家_utf8.txt,2327,header_removed,,年轻女兵愣了一下，道：“你说，如果超出我的权限，我可以向上面汇报。”,
时空之头号玩家_utf8.txt,2328,header_removed,,,
时空之头号玩家_utf8.txt,2329,header_removed,,“能麻烦你们派个车送我回家吗？你也知道，高速路上打不到出租车……”罗戒故作为难的耸了耸肩。,
时空之头号玩家_utf8.txt,2330,header_removed,,,
时空之头号玩家_utf8.txt,2331,header_removed,,女兵噗哧一声笑了，之前那公式化的语气也跟着笑声破了功。,
时空之头号玩家_utf8.txt,2332,header_removed,,,
时空之头号玩家_utf8.txt,2333,header_removed,,“你这个人真是……好吧，我会安排的。”,
时空之头号玩家_utf8.txt,2334,header_removed,,,
时空之头号玩家_utf8.txt,2335,header_removed,,……,
时空之头号玩家_utf8.txt,2336,header_removed,,,
时空之头号玩家_utf8.txt,2337,header_removed,,数小时后，铁山市城南。,
时空之头号玩家_utf8.txt,2338,header_removed,,,
时空之头号玩家_utf8.txt,2339,header_removed,,老消防队家属院胡同口，一辆挂着军牌的黑色suv闪着转向灯，缓缓驶入了锈迹斑驳的红漆大铁门。,
时空之头号玩家_utf8.txt,2340,header_removed,,,
时空之头号玩家_utf8.txt,2341,header_removed,,罗戒向一路开车送他回来的司机道了声谢，随后拎着从高速路客车残骸中找回来的行李箱跳下了车。,
时空之头号玩家_utf8.txt,2342,header_removed,,,
时空之头号玩家_utf8.txt,2343,header_removed,,早已被一层层小广告贴得面目全非的单元门前，一个五六岁大小的小女孩正坐在台阶上百无聊赖的磕着一小包瓜子。,
时空之头号玩家_utf8.txt,2344,header_removed,,,
时空之头号玩家_utf8.txt,2345,header_removed,,尽管面容长得粉雕玉琢，而她的短衫右侧的短袖口中确是空空荡荡，令人不禁心生怜惜。,
时空之头号玩家_utf8.txt,2346,header_removed,,,
时空之头号玩家_utf8.txt,2347,header_removed,,见到罗戒，小女孩立刻放下手中的瓜子站了起来，满脸不悦道：“罗戒，你迟到了！”,
时空之头号玩家_utf8.txt,2348,header_removed,,,
时空之头号玩家_utf8.txt,2349,header_removed,,望着眼前这个鼓着脸的小萝莉，罗戒的嘴角不自觉的露出一丝会心的微笑，内心却是百味杂陈。,
时空之头号玩家_utf8.txt,2350,header_removed,,,
时空之头号玩家_utf8.txt,2351,header_removed,,这是她的妹妹罗露，自从他十八岁那年父母因车祸离世后，这个小家伙就是他在这世上最亲的亲人了。,
时空之头号玩家_utf8.txt,2352,header_removed,,,
时空之头号玩家_utf8.txt,2353,header_removed,,然而在前世，罗戒迫于生活压力忽视了对于罗露的照顾，以至于罗露在上小学时因肢体残疾遭遇校园霸凌也没有察觉，最终罗露的自杀也成为了他心中最深的愧疚和伤痕。,
时空之头号玩家_utf8.txt,2354,header_removed,,,
时空之头号玩家_utf8.txt,2355,header_removed,,“抱歉啊，露露，路上出了一点事，稍微耽误了一小会儿。”,
时空之头号玩家_utf8.txt,2356,header_removed,,,
时空之头号玩家_utf8.txt,2357,header_removed,,罗戒歉意的笑了笑，弯腰抱起小罗露，亲昵的揉了揉她那修剪得整整齐齐的bobo头。,
时空之头号玩家_utf8.txt,2358,header_removed,,,
时空之头号玩家_utf8.txt,2359,header_removed,,小罗露似乎很不满意他这个敷衍的回答，一把打掉了罗戒放在她头上的大手，嘟起嘴作悲愤欲泣状，肉嘟嘟的小手捏着罗戒的脸道：“你以前从来不会迟到的，你是不是不爱我了？你,
时空之头号玩家_utf8.txt,2360,header_removed,,,
时空之头号玩家_utf8.txt,2361,header_removed,,哎？前世好像没有最后两句吧？难道这也有蝴蝶效应？,
时空之头号玩家_utf8.txt,2362,header_removed,,,
时空之头号玩家_utf8.txt,2363,header_removed,,罗戒哭笑不得，反过来捏了捏小罗露的粉颊，道：“你这个小戏精，什么叫我在外面有别的女人？没事少看那些乱七八糟的电视剧……算了，不说了，看看我给你带了什么？”,
时空之头号玩家_utf8.txt,2364,header_removed,,,
时空之头号玩家_utf8.txt,2365,header_removed,,说话间，罗戒从口袋里掏出一根草莓味的棒棒糖在小丫头的眼前晃了晃。,
时空之头号玩家_utf8.txt,2366,header_removed,,,
时空之头号玩家_utf8.txt,2367,header_removed,,“你还以为我是三岁的小孩子吗？”小丫头如同看白痴似的向罗戒投去一个怜悯的眼神，不过还是将棒棒糖接过来，用嘴巴熟练的咬开包装纸，一边舔一边数落着罗戒：“棒棒糖这东,
时空之头号玩家_utf8.txt,2368,header_removed,,,
时空之头号玩家_utf8.txt,2369,header_removed,,“……”,
时空之头号玩家_utf8.txt,2370,header_removed,,,
时空之头号玩家_utf8.txt,2371,header_removed,,此时，一个身材有些发福的中年妇女拎着个买菜的布兜子从单元门里走了出来，见到罗戒兄妹俩不由得笑道：“呦，是小戒回来了，我说小露怎么从中午开始就坐门口等着呢……”,
时空之头号玩家_utf8.txt,2372,header_removed,,,
时空之头号玩家_utf8.txt,2373,header_removed,,“没有的事！我还睡午觉了呢！”罗露的小心思被戳穿，红着小脸气急败坏的强行争辩道。,
时空之头号玩家_utf8.txt,2374,header_removed,,,
时空之头号玩家_utf8.txt,2375,header_removed,,“这孩子……”中年妇女好笑的摸了摸小丫头的脸蛋，忽然想起了什么，问罗戒道：“对了，小戒，你明天有时间吗？”,
时空之头号玩家_utf8.txt,2376,header_removed,,,
时空之头号玩家_utf8.txt,2377,header_removed,,“嗯，应该有空，李婶你有事？”,
时空之头号玩家_utf8.txt,2378,header_removed,,,
时空之头号玩家_utf8.txt,2379,header_removed,,然而话一出口，一段沉寂的记忆碎片便在罗戒脑中瞬间闪现，他猛的记起了李婶来的目的。,
时空之头号玩家_utf8.txt,2380,header_removed,,,
时空之头号玩家_utf8.txt,2381,header_removed,,然而心直口快的李婶没给他改口的机会，抢先一步说道：“你没事就行，回头我给你手机上发个地址，明天上午九点你去那儿见个姑娘……”,
时空之头号玩家_utf8.txt,2382,header_removed,,,
时空之头号玩家_utf8.txt,2383,header_removed,,罗露惊讶的瞪大眼睛，好奇问道：“李婶，您……这是要给我哥相亲吗？”,
时空之头号玩家_utf8.txt,2384,header_removed,,,
时空之头号玩家_utf8.txt,2385,header_removed,,在有外人的时候，这丫头还是很懂得伪装的，从不直呼罗戒的名字。,
时空之头号玩家_utf8.txt,2386,header_removed,,,
时空之头号玩家_utf8.txt,2387,header_removed,,“啊哈……就算是吧。”李婶的笑容有点尴尬，手背在耳边蹭了几下，道：“其实是这样的，我一个老姐妹儿家里有个闺女刚大学毕业，我看小姑娘挺漂亮的，就核计着给我那个侄子,
时空之头号玩家_utf8.txt,2388,header_removed,,------------,
时空之头号玩家_utf8.txt,2389,header_removed,,,
时空之头号玩家_utf8.txt,2390,header_removed,,第17章 BOSS宝箱,
时空之头号玩家_utf8.txt,2391,header_removed,,,
时空之头号玩家_utf8.txt,2392,header_removed,,“李婶你的意思是，是想让我哥去救个场？”罗露叹了一口气，满脸惋惜的摇头道：“李婶您也太高看我哥了，他这么个没钱没工作没背景的三无青年，连我都看不上他，您真觉得有,
时空之头号玩家_utf8.txt,2393,header_removed,,,
时空之头号玩家_utf8.txt,2394,header_removed,,“闭嘴，就你话多！”,
时空之头号玩家_utf8.txt,2395,header_removed,,,
时空之头号玩家_utf8.txt,2396,header_removed,,罗戒瞪起眼，小丫头调皮的扮了个鬼脸，随后捂着嘴咯咯的偷笑。,
时空之头号玩家_utf8.txt,2397,header_removed,,,
时空之头号玩家_utf8.txt,2398,header_removed,,李婶也哑然失笑，摆摆手道：“哎，话可不能这么说，处对象这种事关键要看眼缘……你哥长得又不差，大学生斯斯文文的，说不定人家姑娘就看对眼了呢？”,
时空之头号玩家_utf8.txt,2399,header_removed,,,
时空之头号玩家_utf8.txt,2400,header_removed,,罗露不以为然道：“要真像李婶你说的那样，那女孩不是看对眼了，肯定本来就是‘对眼’。”,
时空之头号玩家_utf8.txt,2401,header_removed,,,
时空之头号玩家_utf8.txt,2402,header_removed,,罗戒屈指在罗露的脑门上不轻不重的弹了一下，转过脸向李婶笑道：“小孩子说话没分寸，李婶你别介意啊……这事我答应了，回头你把地址发给我，明天我去见见，不过事先声明，,
时空之头号玩家_utf8.txt,2403,header_removed,,,
时空之头号玩家_utf8.txt,2404,header_removed,,在前世李婶找他说起此事时，罗戒的精神状态还没有从幻境综合症中恢复过来，就直接拒绝了李婶，这一世他实在不好意思再拒绝了。,
时空之头号玩家_utf8.txt,2405,header_removed,,,
时空之头号玩家_utf8.txt,2406,header_removed,,反正也不是真正的相亲，只是去替人救场，全当是还李婶平时在他忙时帮忙照顾罗露的人情了。,
时空之头号玩家_utf8.txt,2407,header_removed,,,
时空之头号玩家_utf8.txt,2408,header_removed,,“哎呦，小戒，那可谢谢你了，回头我就把时间和地址发你手机上……你放心，那闺女长得可漂亮了，你肯定不吃亏。”,
时空之头号玩家_utf8.txt,2409,header_removed,,,
时空之头号玩家_utf8.txt,2410,header_removed,,一阵寒暄送走了有点话痨的李婶，罗戒扭头就见罗露又摆出了那副仿佛被人抛弃的幽怨表情。,
时空之头号玩家_utf8.txt,2411,header_removed,,,
时空之头号玩家_utf8.txt,2412,header_removed,,“男人都是喜新厌旧的吗？从来只有新人笑，有谁听得旧人哭……”,
时空之头号玩家_utf8.txt,2413,header_removed,,,
时空之头号玩家_utf8.txt,2414,header_removed,,“露露我警告你，加戏适可而止啊……”,
